Dictionary,Field,Type,Repeats,MPFD,Version,Area,DomainClass,Definition,Precision,LowValue,HiValue,MaxLength,UOM,DefaultValue,Required,GUI Editor,Comments,GuiWidth,Edit,Filter,Search,Sort,Alter,DEX,DiffKey
tplan/airFleets/fleetACTypeAuthCargo.csv,Day,INT,,,0,Airlift,,,,,,,,,,,,,,,,,,,
tplan/airFleets/fleetACTypeAuthCargo.csv,Description,STRING,,,0,Airlift,,,,,,,,,,,,,,,,,,,
tplan/airFleets/fleetACTypeAuthCargo.csv,UnitEquipment,BOOLEAN,,,0,Airlift,,,,,,,,,,,,,,,,,,,
tplan/airFleets/fleetACTypeAuthCargo.csv,Resupply,BOOLEAN,,,0,Airlift,,,,,,,,,,,,,,,,,,,
tplan/airFleets/fleetACTypeAuthCargo.csv,Ammo,BOOLEAN,,,0,Airlift,,,,,,,,,,,,,,,,,,,
tplan/airFleets/fleetACTypeAuthCargo.csv,Special,BOOLEAN,,,0,Airlift,,,,,,,,,,,,,,,,,,,
tplan/airFleets/fleetACTypeAuthCargo.csv,POL,BOOLEAN,,,0,Airlift,,,,,,,,,,,,,,,,,,,
tplan/airFleets/fleetACTypeAuthCargo.csv,Pax,BOOLEAN,,,0,Airlift,,,,,,,,,,,,,,,,,,,
tplan/airFleets/minCommitTime.csv,Name,STRING,,,0,Airlift,,,,,,,,,,,,,,,,,,,y
tplan/airFleets/minCommitTime.csv,AcType,STRING,,,0,Airlift,,,,,,,,,,,,,,,,,,,y
tplan/airFleets/minCommitTime.csv,Day,INT,,,0,Airlift,,,,,,,,,,,,,,,,,,,y
tplan/airFleets/minCommitTime.csv,Enabled,BOOLEAN,,,0,Airlift,,,,,,,,,,,,,,,,,,,
tplan/airFleets/minCommitTime.csv,Description,STRING,,,0,Airlift,,,,,,,,,,,,,,,,,,,
tplan/airFleets/minCommitTime.csv,EventPhase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airFleets/minCommitTime.csv,Time,INT,,,0,Airlift,,,,,,,,,,,,,,,,,,,
tplan/airFleets/optimizerUtilization.csv,Name,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airFleets/optimizerUtilization.csv,AcType,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airFleets/optimizerUtilization.csv,Day,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airFleets/optimizerUtilization.csv,Enabled,BOOLEAN,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airFleets/optimizerUtilization.csv,Description,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airFleets/optimizerUtilization.csv,EventPhase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airFleets/optimizerUtilization.csv,MinimumUtilization,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airFleets/optimizerUtilization.csv,Penalty,FLOAT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airFleets/percentSharable.csv,Name,STRING,,,0,Airlift,,,,,,,,,,,,,,,,,,,y
tplan/airFleets/percentSharable.csv,AcType,STRING,,,0,Airlift,,,,,,,,,,,,,,,,,,,y
tplan/airFleets/percentSharable.csv,Day,INT,,,0,Airlift,,,,,,,,,,,,,,,,,,,y
tplan/airFleets/percentSharable.csv,Enabled,BOOLEAN,,,0,Airlift,,,,,,,,,,,,,,,,,,,
tplan/airFleets/percentSharable.csv,Description,STRING,,,0,Airlift,,,,,,,,,,,,,,,,,,,
tplan/airFleets/percentSharable.csv,EventPhase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airFleets/percentSharable.csv,Percent,INT,,,0,Airlift,,,,,,,,,,,,,,,,,,,
tplan/airFleets/utilization.csv,Name,STRING,,YES,0,Airlift,,,,,,,,,,,,,,,,,,,y
tplan/airFleets/utilization.csv,AcType,STRING,,YES,0,Airlift,amp.domain.acfleet.FleetAircraftType,Fleet Aircraft,,,,,,,,Utilization Schedule Editor,,,,,,,,,y
tplan/airFleets/utilization.csv,Day,INT,,YES,0,Airlift,amp.domain.acfleet.FleetAircraftType,day,0,,,,days,0,,,,,,,,,,,y
tplan/airFleets/utilization.csv,Enabled,BOOLEAN,,YES,0,Airlift,amp.domain.acfleet.FleetAircraftType,,,,,,,,,,,,,,,,,,
tplan/airFleets/utilization.csv,Description,STRING,,YES,0,Airlift,amp.domain.acfleet.FleetAircraftType,,,,,,,,,,,,,,,,,,
tplan/airFleets/utilization.csv,EventPhase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airFleets/utilization.csv,Hours,FLOAT,,YES,0,Airlift,amp.domain.acfleet.FleetAircraftType,Aircraft Utilization Schedule (hours/day).,,,,,DAYS,,,,,,,,,,,,
tplan/airTankers/divertBases.csv,TankerPlanId,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/divertBases.csv,GeoLoc,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/rln-tankerDepReqs.csv,ReqId,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/rln-tankerDepReqs.csv,RLN,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerDepReqs.csv,ReqId,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerDepReqs.csv,Active,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerDepReqs.csv,Apoe,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerDepReqs.csv,Apod,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerDepReqs.csv,Description,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerDepReqs.csv,AcType,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerDepReqs.csv,AcQuantity,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerDepReqs.csv,Ald,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerDepReqs.csv,Ead,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerDepReqs.csv,Lad,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerDepReqs.csv,TankerPlan,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerDepReqs.csv,DataSource,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,Key,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,TnkrID,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,TnkrType,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,TOBase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,TOFuel,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,TOTime,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,LandBase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,LandFuel,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,LandTime,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,GndAvail,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,RcvrType,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,NumRcvrs,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,TrackID,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,ARCT,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,ARXT,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,Offload,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,DataSource,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,Offset,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerEmpReqs.csv,Active,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,TankerPlanId,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,MissionId,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,TankerType,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,AmpTankerType,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,APOE,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,APOD,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,TakeoffTime,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,LandingTime,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,Quantity,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,StartLat,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,StartLon,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,StopLat,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,StopLon,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,TotalFuelReqd,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,LandingFuel,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerMissions.csv,MaxReceiverCount,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerPlan.csv,TankerPlanId,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerPlan.csv,PlanName,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerPlan.csv,Altitude,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerPlan.csv,Speed,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerPlan.csv,StartDate,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerPlan.csv,StartTime,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerPlan.csv,Status,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerPlan.csv,DataSource,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/tankerPlan.csv,ShouldForceFlyDay,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/waypoints.csv,TankerPlanId,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/waypoints.csv,Latitude,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airTankers/waypoints.csv,Longitude,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/airRefueling.csv,Name,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/airRefueling.csv,MaxRefuelingRate,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/airRefueling.csv,ContactTime,FLOAT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/airRefueling.csv,RendezvousTime,FLOAT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/airRefueling.csv,SwitchTankerTime,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/airRefueling.csv,TakeoffFuel,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/airRefueling.csv,ApproachAndLandingFuel,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/airRefueling.csv,MinLandingFuel,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/airRefueling.csv,HoldingFuel,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/airRefueling.csv,TaxiToTakeoffFuel,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/airRefueling.csv,FuelCapacity,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/airRefueling.csv,EmptyWeight,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/aircraftAssignmentRules.csv,LoadCategory,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/aircraftAssignmentRules.csv,ACType,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/aircraftAssignmentRules.csv,Priority,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,Name,STRING,,YES,0,Airlift,amp.domain.actype.AircraftType,Name of the aircraft type,,,,12,,,,Aircraft Types,,100,N,Y,Y,Y,N,,y
tplan/aircraftTypes/aircraftTypes.csv,CivMil,STRING,,YES,0,Airlift,amp.domain.actype.AircraftType,Is the aircraf type civilian or military,,,,8,,MILITARY,,Aircraft Types,,60,Y,Y,N,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,CargoClass,STRING,,YES,0,Airlift,amp.domain.actype.AircraftType,Specifies the largest type of cargo the aircraft type can carry,,,,,,BULK,,Aircraft Types,,60,Y,Y,N,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,Prefix,STRING,,YES,0,Airlift,amp.domain.actype.AircraftType,Generated Tail Numbers will begin with this prefix.,,,,8,,,,Aircraft Types,,60,Y,Y,Y,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,DefMOG,FLOAT,,YES,0,Airlift,amp.domain.actype.AircraftType,Default Parking MOG to be used with associated ramp data.,1,0,9999,,,2,,Aircraft Types,,85,Y,Y,N,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,Substitute,STRING,,YES,0,Airlift,amp.domain.actype.AircraftType,Aircraft Type used to compute utilization for this aircraft type.,,,,12,,,,Aircraft Types,,70,Y,Y,Y,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,MaxPayloadRange,INT,,YES,0,Airlift,amp.domain.actype.AircraftType,The range of the aircraft at maximum cargo load.,0,0,99999,,Miles,100,,Aircraft Types,,85,Y,Y,N,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,MaxFuelLoadRange,INT,,YES,0,Airlift,amp.domain.actype.AircraftType,The range of the aircraft at maximum fuel load.,0,0,99999,,Miles,4000,,Aircraft Types,,80,Y,Y,N,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,MaxRange,INT,,YES,0,Airlift,amp.domain.actype.AircraftType,The range of the aircraft with maximum fuel and no cargo.,0,0,99999,,Miles,5000,,Aircraft Types,,70,Y,Y,N,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,MaxFuelLoad,INT,,YES,0,Airlift,amp.domain.actype.AircraftType,The weight of the maximum effective fuel load of the aircraft (excludes fuel reserves and safety levels).,0,0,9999999999,,Miles,0,,Aircraft Types,,70,Y,Y,N,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,MaxCargoPayload,INT,,YES,0,Airlift,amp.domain.actype.AircraftType,The maximum cargo load for the aircraft not including fuel.,0,0,9999999999,,LBS,400000,,Aircraft Types,,70,Y,Y,N,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,CargoPayloadMaxFuel,INT,,YES,0,Airlift,amp.domain.actype.AircraftType,The maximum cargo load of the aircraft at the maximum fuel range.,0,0,9999999999,,LBS,400000,,Aircraft Types,,95,Y,Y,N,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,FuelBurnRate,INT,,YES,0,Airlift,amp.domain.actype.AircraftType,The burn rate in pounds per hour for this aircraft type.,0,0,99999,,LBS,0,,Aircraft Types,,70,Y,Y,N,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,FuelCommodity,STRING,,YES,0,Airlift,amp.domain.actype.AircraftType,The fuel commodity type for this aircraft type.,,,,12,,,,Aircraft Types,,130,Y,Y,N,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,MaxOperatingTime,INT,,YES,0,Airlift,amp.domain.actype.AircraftType,Maximum flying time in hours before an aircraft must return to home station.,0,0,99999,,Hours,0,,Aircraft Types,,70,Y,Y,N,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,CargoRestricted,BOOLEAN,,YES,0,Airlift,amp.domain.actype.AircraftType,Should oversize and outsize loads be restricted,,,,,,,,Aircraft Types,,70,Y,N,N,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,DefHrsHome,FLOAT,,YES,0,Airlift,amp.domain.actype.MissionTimes,Default mission home hours,1,0,9999.9,,Hours,1,,Aircraft Types,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,DefHrsUpload,FLOAT,,YES,0,Airlift,amp.domain.actype.MissionTimes,Default mission upload hours,1,0,9999.9,,Hours,2,,Aircraft Types,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,DefHrsEnroute,FLOAT,,YES,0,Airlift,amp.domain.actype.MissionTimes,Default mission enroute hours,1,0,9999.9,,Hours,1,,Aircraft Types,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,DefHrsDownload,FLOAT,,YES,0,Airlift,amp.domain.actype.MissionTimes,Default mission download horus,1,0,9999.9,,Hours,2.5,,Aircraft Types,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,DefHrsRecovery,FLOAT,,YES,0,Airlift,amp.domain.actype.MissionTimes,Default mission recovery hours,1,0,9999.9,,Hours,3,,Aircraft Types,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,Size,STRING,,YES,0,Airlift,amp.domain.actype.AircraftType,Size of the aircraft,,,,6,"SMALL, NARROW, WIDE",NARROW,,Aircraft Types,,60,Y,Y,N,Y,Y,,
tplan/aircraftTypes/aircraftTypes.csv,DirtyConfig,STRING,,YES,0,Airlift,amp.domain.actype.AircraftType,Specified the dirty aircraft configuration type,,,,,,,,Aircraft Types,Only visible if a JAnT scenario is specified,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,PalletCapacity,INT,,YES,0,Airlift,amp.domain.actype.AircraftType,,0,,,,,,,Aircraft Types,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,PaxCap,INT,,YES,0,Airlift,amp.domain.actype.AircraftType,,0,,,,,,,Aircraft Types,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,DoorHeight,INT,,YES,0,Airlift,amp.domain.actype.AircraftType,,0,,,,,,,Aircraft Types,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,DoorWidth,INT,,YES,0,Airlift,amp.domain.actype.AircraftType,,0,,,,,,,Aircraft Types,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,CargoBayWidth,INT,,YES,0,Airlift,amp.domain.actype.AircraftType,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,CargoBayLength,INT,,YES,0,Airlift,amp.domain.actype.AircraftType,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,SidewallClearance,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,ItemGap,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,Tanker,BOOLEAN,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,ReconfigurationTime,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,WingType,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,HeloSpeedSling,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,HeloSpeedNormal,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,litterCapacity,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/aircraftTypes.csv,FlyHomeLegs,BOOLEAN,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/blockSpeeds.csv,ACType,STRING,,YES,0,Airlift,amp.domain.actype.BlockSpeeds,Aircaft Type,,,,,,,,Block Speeds Editor,,,,,,,,,y
tplan/aircraftTypes/blockSpeeds.csv,Range,INT,YES,YES,0,Airlift,amp.domain.actype.BlockSpeeds,Block speeds for the aircraft.,0,0,999999,6,,,,Block Speeds Editor,,50,Y,N,N,N,Y,,
tplan/aircraftTypes/cargoRestriction.csv,ACType,STRING,,YES,0,Airlift,amp.domain.actype.CargoRestriction,Aircaft Type,,,,,,,,,,,,,,,,,y
tplan/aircraftTypes/cargoRestriction.csv,Class,STRING,,YES,0,Airlift,amp.domain.actype.CargoRestriction,Cargo Class,,,,,"OVERSIZE, OUTSIZE",,,,,,,,,,,,y
tplan/aircraftTypes/cargoRestriction.csv,CommodityType,INT,YES,YES,0,Airlift,amp.domain.actype.CargoRestriction,Percentage of oversize and outsize loads that can be accomodated.,0,,,,,100f,,,,,,,,,,,
tplan/aircraftTypes/loadComposition.csv,ACType,STRING,,YES,0,Airlift,amp.domain.actype.LoadComposition,Aircaft Type,,,,,,,,,,,,,,,,,y
tplan/aircraftTypes/loadComposition.csv,Class,STRING,,YES,0,Airlift,amp.domain.actype.LoadComposition,Cargo Class,,,,,"OVERSIZE, OUTSIZE",,,,,,,,,,,,y
tplan/aircraftTypes/loadComposition.csv,CommodityType,FLOAT,YES,YES,0,Airlift,amp.domain.actype.LoadComposition,Percentage Composition of the cargo load for oversize and outsize loads.,0,,,,,,,,,80,Y,N,N,N,N,,
tplan/aircraftTypes/payloads.csv,ACType,STRING,,YES,0,Airlift,amp.domain.actype.AircraftPayload,Aircraft Type,,,,,,,,,,,,,,,,,y
tplan/aircraftTypes/payloads.csv,Class,STRING,,YES,0,Airlift,amp.domain.actype.AircraftPayload,Cargo Class,,,,,"OVERSIZE, OUTSIZE, PAX, BULK",,,,,,,,,,,,y
tplan/aircraftTypes/payloads.csv,CommodityType,FLOAT,YES,YES,0,Airlift,amp.domain.actype.AircraftPayload,Payloads for this aircraft type by cargo category and cargo type.,,,,,,,,,,70,Y,N,N,N,N,,
tplan/aircraftTypes/tankerCharacteristics.csv,Name,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/tankerCharacteristics.csv,MaxOffloadRate,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/aircraftTypes/tankerCharacteristics.csv,ARSwitchReceiver,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/airports.csv,GeolocCode,STRING,,YES,0,Airlift,amp.domain.airport.Airport,GEOLOC Code,,,,4,,,,,,45,N,Y,Y,Y,N,,TRUE
tplan/airports/airports.csv,FuelOrg,STRING,,YES,0,Airlift,amp.domain.airport.Airport,The organization for fuel required by strategic airlift aircraft using this airport.,,,,,,,,,,,,,,,,,
tplan/airports/airports.csv,Active,BOOLEAN,,YES,0,Airlift,amp.domain.airport.Airport,Is this airport active or inactive in this plan?,,,,,,,,,,50,Y,Y,N,Y,Y,,
tplan/airports/airports.csv,DirectDelivery,BOOLEAN,,YES,0,Airlift,amp.domain.airport.Airport,Is this a direct delivery airport?,,,,,,FALSE,,Airport Editor,,65,Y,Y,N,Y,Y,,
tplan/airports/airports.csv,MilitaryGateway,BOOLEAN,,YES,0,Airlift,amp.domain.airport.Airport,Is this a Military Gateway airport?,,,,,,FALSE,,Airport Editor,,70,Y,Y,N,Y,Y,,
tplan/airports/airports.csv,CRAFGateway,BOOLEAN,,YES,0,Airlift,amp.domain.airport.Airport,Is this a CRAF Gateway?,,,,,,FALSE,,Airport Editor,,70,Y,Y,N,Y,Y,,
tplan/airports/airports.csv,Recovery,BOOLEAN,,YES,0,Airlift,amp.domain.airport.Airport,Can this airport be used as a Recovery Base?,,,,,,FALSE,,Airport Editor,,80,Y,Y,N,Y,Y,,
tplan/airports/airports.csv,ARTrack,BOOLEAN,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/airports.csv,CrewRestAllowed,BOOLEAN,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/airports.csv,MOGConstrained,BOOLEAN,,YES,0,Airlift,amp.domain.airport.Airport,Is this airport MOG constrained,,,,,,FALSE,,Airport Editor,,90,Y,Y,N,Y,Y,,
tplan/airports/airports.csv,CostPerSTON,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/airports.csv,CostPerPAX,INT,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/airports.csv,CustomsRegion,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/cargoCapacity.csv,Key,STRING,,YES,0,Airlift,amp.domain.airport.Airport,Airport GEOLOC CODE,,,,,,,,Cargo Capacity Timeline Editor,,,,,,,,,y
tplan/airports/cargoCapacity.csv,Day,INT,,YES,0,Airlift,amp.domain.airport.Airport,day,0,,,,days,0,,Cargo Capacity Timeline Editor,,,,,,,,,y
tplan/airports/cargoCapacity.csv,Enabled,BOOLEAN,,YES,0,Airlift,amp.domain.airport.Airport,,,,,,,,,,,,,,,,,,
tplan/airports/cargoCapacity.csv,Description,STRING,,YES,0,Airlift,amp.domain.airport.Airport, ,,,,,,,,Cargo Capacity Timeline Editor,,,,,,,,,
tplan/airports/cargoCapacity.csv,EventPhase,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/cargoCapacity.csv,Data,INT,,YES,0,Airlift,amp.domain.airport.Airport,Amount of cargo per day this airport can handle.,0,0,99999,5,,,,Cargo Capacity Timeline Editor,,60,Y,N,Y,Y,Y,,
tplan/airports/customs.csv,Airport,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,DC0103,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,B747300,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,C-17,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,MV022,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,A330300,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,C130H,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,B757300,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,C130J,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,C017,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,C005,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,C-5A,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,B777300,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,B-747P,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,CH053,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,KC-10,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,MD011,STRING,,,0,,,,,,,,,,,,,,,,,,,,
tplan/airports/customs.csv,B767300,STRING,,,0,,,,,,,,,,,,,,,,,,,,
