KEY,SHAPE_ROW,AvailableMilitary,type,CraneQuantity,ContOffRate,ContOnRate,BBOffRate,BBOnRate,ServeAll,Port,BerthsServed,FromDay,ToDay,Available,Ramps,Modified,DifferentCSC
TZYRGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"TZYRGENERAL PU01,",-999.0,99999.0,true,,M,false
UMXAALL-PURPOS01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UMXAALL-PURPOS01,",-999.0,99999.0,true,,M,false
UMXABBULK/RORO01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UMXABBULK/RORO01,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO01,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO02,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO03,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO04_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO04,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO05_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO05,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO06_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO06,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO07_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO07,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO08_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO08,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO09_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO09,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO10_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO10,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO11_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO11,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO12_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO12,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO13_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO13,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO14_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO14,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO15_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO15,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO16_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO16,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO17_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO17,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO18_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO18,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO19_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO19,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO20_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO20,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO21_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO21,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO22_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO22,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO23_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO23,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO24_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO24,",-999.0,99999.0,true,,M,false
UNAPBBULK/RORO25_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPBBULK/RORO25,",-999.0,99999.0,true,,M,false
UNAPGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPGENERAL PU01,",-999.0,99999.0,true,,M,false
UNAPGENERAL PU02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPGENERAL PU02,",-999.0,99999.0,true,,M,false
UNAPGENERAL PU03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPGENERAL PU03,",-999.0,99999.0,true,,M,false
UNAPGENERAL PU04_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPGENERAL PU04,",-999.0,99999.0,true,,M,false
UNAPGENERAL PU05_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPGENERAL PU05,",-999.0,99999.0,true,,M,false
UNAPGENERAL PU06_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPGENERAL PU06,",-999.0,99999.0,true,,M,false
UNAPGENERAL PU07_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPGENERAL PU07,",-999.0,99999.0,true,,M,false
UNAPGENERAL PU08_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UNAPGENERAL PU08,",-999.0,99999.0,true,,M,false
UNAPVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"UNAPVISA      01,",-999.0,99999.0,true,,M,false
UTVTGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UTVTGENERAL PU01,",-999.0,99999.0,true,,M,false
UTVTVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"UTVTVISA      01,",-999.0,99999.0,true,,M,false
UULAVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"UULAVISA      01,",-999.0,99999.0,true,,M,false
UULBVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"UULBVISA      01,",-999.0,99999.0,true,,M,false
UULXVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"UULXVISA      01,",-999.0,99999.0,true,,M,false
UYQRBREAKBULK 01_Crane,134217727,,mobile crane,1,450.0,450.0,1800.0,1800.0,false,null,"UYQRBREAKBULK 01,",-999.0,99999.0,true,,M,false
UYQRGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"UYQRGENERAL PU01,",-999.0,99999.0,true,,M,false
VFVNGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"VFVNGENERAL PU01,",-999.0,99999.0,true,,M,false
VFVNGENERAL PU02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"VFVNGENERAL PU02,",-999.0,99999.0,true,,M,false
VFVNGENERAL PU03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"VFVNGENERAL PU03,",-999.0,99999.0,true,,M,false
VFVNVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"VFVNVISA      01,",-999.0,99999.0,true,,M,false
VPRFVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"VPRFVISA      01,",-999.0,99999.0,true,,M,false
VSNFVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"VSNFVISA      01,",-999.0,99999.0,true,,M,false
WILMINGTON gantry crane-ZBES,57,,gantry crane,10,288.0,288.0,8000.0,8000.0,true,WILMINGTON -ZBES-PRT,all,-999.0,99999.0,true,,M,false
WMPTBBULK/AMMO01_Crane,134217727,,mobile crane,1,875.0,875.0,3500.0,3500.0,false,null,"WMPTBBULK/AMMO01,",-999.0,99999.0,true,,M,false
WMPTBREAKBULK 01_Crane,134217727,,mobile crane,1,450.0,450.0,1800.0,1800.0,false,null,"WMPTBREAKBULK 01,",-999.0,99999.0,true,,M,false
WMPTCONT/AMMO 01_Crane,134217727,,mobile crane,1,1750.0,1750.0,7000.0,7000.0,false,null,"WMPTCONT/AMMO 01,",-999.0,99999.0,true,,M,false
WPAUGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"WPAUGENERAL PU01,",-999.0,99999.0,true,,M,false
WQZMVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"WQZMVISA      01,",-999.0,99999.0,true,,M,false
WTJGVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"WTJGVISA      01,",-999.0,99999.0,true,,M,false
WYKZVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"WYKZVISA      01,",-999.0,99999.0,true,,M,false
XEXWVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"XEXWVISA      01,",-999.0,99999.0,true,,M,false
XRVJVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"XRVJVISA      01,",-999.0,99999.0,true,,M,false
XUDTVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"XUDTVISA      01,",-999.0,99999.0,true,,M,false
XVMNVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"XVMNVISA      01,",-999.0,99999.0,true,,M,false
XVRVVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"XVRVVISA      01,",-999.0,99999.0,true,,M,false
XYNKVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"XYNKVISA      01,",-999.0,99999.0,true,,M,false
YRTKGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"YRTKGENERAL PU01,",-999.0,99999.0,true,,M,false
ZLVWBBULK/RORO01_Crane,134217727,,mobile crane,,2250.0,2250.0,9000.0,9000.0,,null,"ZLVWBBULK/RORO01,",,,,,,false
ZLVWBBULK/RORO02_Crane,134217727,,mobile crane,,2250.0,2250.0,9000.0,9000.0,,null,"ZLVWBBULK/RORO02,",,,,,,false
ZLVWBREAKBULK 01_Crane,134217727,,mobile crane,,450.0,450.0,1800.0,1800.0,,null,"ZLVWBREAKBULK 01,",,,,,,false
ZLVWGENERAL PU01_Crane,134217727,,mobile crane,,2250.0,2250.0,9000.0,9000.0,,null,"ZLVWGENERAL PU01,",,,,,,false
ZMJJVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"ZMJJVISA      01,",-999.0,99999.0,true,,M,false
ZNMCBBULK/RORO01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"ZNMCBBULK/RORO01,",-999.0,99999.0,true,,M,false
ZNMCBBULK/RORO02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"ZNMCBBULK/RORO02,",-999.0,99999.0,true,,M,false
ZNMCBBULK/RORO03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"ZNMCBBULK/RORO03,",-999.0,99999.0,true,,M,false
ZNMCBBULK/RORO04_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"ZNMCBBULK/RORO04,",-999.0,99999.0,true,,M,false
ZNMCGENERAL PU01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"ZNMCGENERAL PU01,",-999.0,99999.0,true,,M,false
ZNMCGENERAL PU02_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"ZNMCGENERAL PU02,",-999.0,99999.0,true,,M,false
ZNMCGENERAL PU03_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"ZNMCGENERAL PU03,",-999.0,99999.0,true,,M,false
ZNMCGENERAL PU04_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"ZNMCGENERAL PU04,",-999.0,99999.0,true,,M,false
ZNMCGENERAL PU05_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"ZNMCGENERAL PU05,",-999.0,99999.0,true,,M,false
ZNMCRORO      01_Crane,134217727,,mobile crane,1,2250.0,2250.0,9000.0,9000.0,false,null,"ZNMCRORO      01,",-999.0,99999.0,true,,M,false
ZNMCVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"ZNMCVISA      01,",-999.0,99999.0,true,,M,false
ZSJCVISA      01_Crane,134217727,,mobile crane,1,1400.0,1400.0,5600.0,5600.0,false,null,"ZSJCVISA      01,",-999.0,99999.0,true,,M,false
gantry crane-AVBU Terminal-19774,51,,gantry crane,10,288.0,288.0,8000.0,8000.0,true,BALTIMORE -AVBU-PRT,all,-999.0,99999.0,true,,M,false
gantry crane-DKSD Terminal-19779,52,,gantry crane,10,288.0,288.0,8000.0,8000.0,true,CHARLESTON -DKSD-PRT,all,-999.0,99999.0,true,,M,false
gantry crane-FQZF Terminal-19856,64,,gantry crane,10,288.0,288.0,8000.0,8000.0,true,EARLE NWS -FQZF-NYI,all,-999.0,99999.0,true,,M,false
